"Stories","Informed","DNA","GM","NaturalSelection","PCR","UndDNA","UndGM","UndNaturalSelection","UndPCR","BeforePand_1","BeforePand_2","BeforePand_3","ViewChange1","ViewChange2","ViewChange3","Statements_1","Statements_2","Statements_3","Statements_4","Statements_5","Statements_6","Statements_7","Statements_8","Statements_9","Statements_10","Statements_11","Statements_12","AttGenetics","Optimism","SciRelationship","ThreeMonths1","ThreeMonths2","ThreeMonths3","ThreeMonths4","ThreeMonths5","ThreeMonths6","WhoTrust01","WhoTrust02","WhoTrust03","WhoTrust04","WhoTrust05","WhoTrust06","WhoTrust07","WhoTrust08","WhoTrust09","WhoTrust10","WhichTrust01","WhichTrust02","WhichTrust03","WhichTrust04","WhichTrust05","WhichTrust06","WhichTrust07","WhichTrust08","WhichTrust09","WhichTrust10","WhichTrust11","WhichTrust12","WhichTrust13","WhichTrust14","WhichTrust15","WhichTrust16","WhichTrust17","HeardGenes","ThoughtGenes","TheseDays","TrustSci","TrustGenet","TrustGeol","PandTrustSci","PandTrustGenet","PandTrustGeol","Pfiz","Glaxo","HadCov","CovVac","PV11_Mode","PV11_Weight","SF_Region_N","RS_Age_Exact","RS_Sex","RS_EthnicGroup","RS_Religiosity","RS_EnglishLanguage","RS_EducationLevel","RS_NSSEC_OperationalCat","RS_Twitter","RS_LinkedIn","RS_Smartphone","RS_PoliticalEngagement","RS_ClimateChange","SF_OAC","sci_self_under","gen_self_under","scigen_self_under","self_change_under","attitude_prior","attitude_change","sci_know","ThreeMonthExposure","Who2Trust","GeneConciousness","TrustScientists","ChangeTrustScientists","HadCov_recoded","CovVac_recoded","Age","education_level","religion"
3,3,3,3,3,3,1,1,1,1,-2,-2,2,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,NA,0,"Yes, my own suspicions","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.34346187630746,"E12000002 (NW England)",30,"Female","White British","Not religious","English is only language","No academic or vocational qualifications","L11.1: Lower technical craft occupations","No","No","Yes","Not at all","It is partly caused by natural processes and partly caused by human activity","Hard-Pressed European Settlers",0.75,0.75,0.75,1,-0.333333333333333,-0.333333333333333,0.4,0,0,0.6,0,0,1,1,30,0,0
3,3,2,2,3,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,0.5,0.5,0.5,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,-1,1,1,1,0,1,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.02484985947821,"E12000003 (Yorkshire & Humberside)",62,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L5: Lower managerial and administrative occupations","No","Yes","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Migrant families",0.75,0.5,0.5,0.5,0,0.666666666666667,0.8,0.2,0.0666666666666667,0.6,0.5,0.166666666666667,0,1,62,2,0
4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0.5,-0.5,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,NA,NA,NA,2,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.215717585115846,"E12000003 (Yorkshire & Humberside)",62,"Female","White British","Religious (not actively practising)","English is only language","Degree level qualification(s)","L4.3: Lower professional and higher technical occupations - ‘Traditional’ self-employed","No","No","Yes","Not very closely","It is mainly caused by human activity","Migrant families",0.75,0.375,0.375,0,0,0,0.7,0.2,0.0666666666666667,0.1,0.5,NA,0,1,62,2,1
3,3,3,2,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,-1,0,0.5,0.5,0.5,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,2,2,NA,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.27793176079229,"E12000003 (Yorkshire & Humberside)",52,"Female","White British","Religious (not actively practising)","English is only language",NA,"L7.2: Intermediate sales and service occupations","No","Yes","Yes","Not very closely","It is entirely caused by human activity","Renting hard-pressed workers",0.75,0.5,0.5,0,0,0.666666666666667,0.5,0.2,0.2,0.1,0.333333333333333,NA,0,1,52,NA,1
4,3,4,4,1,2,0,1,-1,1,-1,1,-2,-1,-1,1,1,1,1,1,1,1,0,1,0,1,1,0,-0.5,0.5,0.5,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,4,5,-1,1,1,1,2,2,2,1,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.802838798507711,"E12000004 (East Midlands)",28,"Female","Black African","Religious (practising)","English is main language but not the only one","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","Yes","Yes","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Constrained neighbourhoods",0.875,0.6875,0.6875,0.25,-0.333333333333333,-0.333333333333333,0.8,0.4,0.266666666666667,0.9,0.5,1,1,1,28,2,2
4,2,4,1,2,0,0,0,0,0,0,0,1,-1,0,0,1,1,1,1,-1,1,1,-1,1,0,1,-1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,-1,0,0,0,NA,NA,NA,NA,NA,"No","Prefer not to answer","Online s/cquestionnaire",1.19764149184946,"E12000004 (East Midlands)",NA,"Female","Any other single ethnic group","Religious (not actively practising)","English is a second language (at most)",NA,"L14: Never worked and long-term unemployed","No","No","Yes","Fairly closely","It is mainly caused by human activity","Hard-pressed ethnic mix",0.75,0.4375,0.4375,0,0.166666666666667,-0.333333333333333,0.5,0,0.333333333333333,0.2,0,NA,0,NA,NA,NA,1
3,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,-1,1,1,0,1,0.5,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.37937551729854,"E12000004 (East Midlands)",17,"Male","Mixed/Multiple ethnic groups","Religious (practising)","English is only language","Non-degree level qualifications","L15: Full-time students","No","No","Yes","Fairly closely","It is mainly caused by human activity","Social renting young families",0.625,0.6875,0.6875,0,0,0,0.6,0.2,0.2,0.3,0.333333333333333,0,0,1,17,1,2
3,1,2,2,2,1,0,0,0,0,1,1,0,-1,1,0,1,1,0,1,1,-1,1,1,1,1,1,1,NA,0.5,0.5,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,3,3,0,2,2,2,0,1,1,NA,0,"No","Yes, and I have already been vaccinated","Telephone interview",0.708580041455579,"E12000004 (East Midlands)",52,"Male","White British","Religious (not actively practising)","English is main language but not the only one","Non-degree level qualifications","L9.1: Own account workers (non-professional)","Yes","Yes","Yes","Not very closely","It is mainly caused by human activity","Young families and students",0.5,0.4375,0.4375,0,0.333333333333333,0,0.7,0.4,0.533333333333333,0.6,1,0.333333333333333,0,1,52,1,1
3,3,3,2,3,1,0,0,0,0,1,-1,1,0,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,3,-2,1,1,1,1,1,1,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.663879763134978,"E12000005 (West Midlands)",37,"Identify in another way","White British","Not religious","English is only language","Degree level qualification(s)","L7.2: Intermediate sales and service occupations","Yes","Yes","Yes","Fairly closely","It is mainly caused by human activity","Hard-Pressed European Settlers",0.75,0.5625,0.5625,0,0.166666666666667,0,0.6,1,0.133333333333333,0.4,0.5,0.5,0,1,37,2,0
4,3,3,3,3,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,3,3,-2,2,2,2,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.05737213437105,"E12000005 (West Midlands)",27,"Female","White British","Not religious","English is only language","No academic or vocational qualifications","L7.2: Intermediate sales and service occupations","Yes","No","Yes","Very closely","It is mainly caused by human activity","Hard-Pressed European Settlers",0.875,0.5625,0.5625,0,0.833333333333333,1,1,0.6,0.2,0.6,1,0,0,1,27,0,0
3,3,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,-1,0,-1,0,NA,-0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,0,NA,NA,NA,NA,-1,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.921902766918743,"E12000005 (West Midlands)",25,"Female","Mixed/Multiple ethnic groups","Not religious","English is only language","Non-degree level qualifications","L12.2: Semi-routine service occupations","No","No","Yes","Not very closely","It is entirely caused by human activity","Families in terraces and flats",0.75,0.5625,0.5625,0,0,0,0.2,0.2,0,0,-0.333333333333333,NA,1,1,25,1,0
4,3,4,4,4,3,0,0,0,1,1,0,1,0,0,0,1,-1,1,1,1,0,1,0,1,1,1,1,0.5,0.5,0.5,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,3,0,1,1,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.711333999499794,"E12000005 (West Midlands)",51,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L4.2: Lower professional and higher technical occupations - ‘New’ employees","Yes","Yes","Yes","Very closely","It is entirely caused by human activity","Private renting new arrivals",0.875,0.9375,0.9375,0.25,0.333333333333333,0,0.6,0.4,0.266666666666667,0.6,0.666666666666667,0,0,1,51,2,0
4,3,2,2,1,2,0,1,0,0,0,0,-1,0,1,-1,1,1,1,1,0,1,1,0,1,0,-1,1,0,0.5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.26363547921956,"E12000005 (West Midlands)",54,"Female","Black African","Religious (practising)","English is a second language (at most)","Non-degree level qualifications","L13.2: Routine production occupations","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Asian terraces and flats",0.875,0.4375,0.4375,0.25,-0.166666666666667,0,0.6,0.2,0.133333333333333,0.2,0.166666666666667,0.166666666666667,0,1,54,1,2
3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,0,0,0,0,0,1,0,NA,0.5,0.5,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,-1,2,1,0,1,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.711641659794861,"E12000006 (East of England)",43,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Young hard-pressed families",0.625,0.375,0.375,0,0,0,0.5,0.4,0.266666666666667,0,0.5,0.166666666666667,0,1,43,1,1
3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,-1,0,0,1,-1,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-2,0,0,0,0,0,0,NA,0,"Yes, my own suspicions","Prefer not to answer","Online s/cquestionnaire",1.39119784093121,"E12000006 (East of England)",28,"Male","Any other White background","Not religious","English is only language","Non-degree level qualifications","L13.3: Routine technical occupations","No","No","Yes","Not at all","It is mainly caused by human activity","Hampered aspiration",0.625,0.25,0.25,0,0,0,0.1,0,0.0666666666666667,0.1,0,0,1,NA,28,1,0
4,3,3,2,3,0,0,0,0,0,0,0,-1,0,0,0,1,-1,-1,-1,1,1,1,1,-1,1,1,1,0.5,-0.5,0.5,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,3,-1,0,1,1,-1,0,0,NA,0,"No","No, I would not get vaccinated","Telephone interview",1.65993968903715,"E12000007 (London)",38,"Male","White British","Religious (practising)","English is main language but not the only one","Degree level qualification(s)","L3.2: Higher professional occupations -  ‘New’ employees","No","Yes","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Bangladeshi mixed employment",0.875,0.5,0.5,0,-0.166666666666667,0,0.2,0.4,0.2,0.6,0.333333333333333,-0.166666666666667,0,0,38,2,2
3,3,4,4,3,1,0,1,0,0,-1,0,0,0,0,0,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0.5,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,-1,-1,-1,-1,1,1,1,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.89901466689818,"E12000007 (London)",NA,"Female","White British","Religious (practising)","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Bangladeshi mixed employment",0.75,0.75,0.75,0.25,-0.166666666666667,0,0.6,0.2,0.133333333333333,0.6,-0.5,0.5,0,1,NA,2,2
3,3,4,2,4,1,1,0,1,0,1,-2,0,0,-1,0,1,-1,1,1,-1,1,-1,1,-1,1,1,1,0.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,4,0,-1,-1,-1,1,1,1,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.64550130310076,"E12000007 (London)",41,"Female","Black African","Religious (practising)","English is a second language (at most)","Non-degree level qualifications","L10: Lower supervisory occupations","Yes","No","Yes","Very closely","It is entirely caused by natural processes","Bangladeshi mixed employment",0.75,0.6875,0.6875,0.5,-0.166666666666667,-0.333333333333333,0.6,0.2,0.133333333333333,0.8,-0.5,0.5,0,1,41,1,2
3,3,4,2,4,1,0,0,0,0,-2,-2,2,0,-1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.66551670623948,"E12000007 (London)",30,"Female","Black African","Religious (practising)","English is only language","Degree level qualification(s)","L7.2: Intermediate sales and service occupations","Yes","No","Yes","Very closely","It is entirely caused by natural processes","Bangladeshi mixed employment",0.75,0.6875,0.6875,0,-0.333333333333333,-0.333333333333333,0.3,0.2,0.133333333333333,0,-0.5,0,0,1,30,2,2
3,2,3,3,3,1,0,0,0,1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,0.5,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,3,3,0,2,1,1,1,1,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.87337608470894,"E12000007 (London)",36,"Male","Any other White background","Not religious","English is only language","Degree level qualification(s)","L4.4: Lower professional and higher technical occupations - ‘New’ self-employed","Yes","Yes","Yes","Not very closely","It is mainly caused by human activity","Bangladeshi mixed employment",0.625,0.625,0.625,0.25,0.666666666666667,0,0.7,0.4,0.6,0.6,0.666666666666667,0.333333333333333,0,1,36,2,0
3,2,3,3,4,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.5,0.5,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.668375394345727,"E12000008 (SE England)",53,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L3.1: Higher professional occupations - ‘Traditional’ employees","Yes","No","Yes","Fairly closely","It is mainly caused by human activity","Migrant families",0.625,0.625,0.625,0,0.333333333333333,0,1,0.4,0.333333333333333,0.1,0.5,0,0,1,53,2,0
4,4,4,4,4,4,0,0,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,5,4,0,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Telephone interview",0.775729635243011,"E12000009 (SW England)",55,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L3.1: Higher professional occupations - ‘Traditional’ employees","No","Yes","Yes","Fairly closely","It is mainly caused by human activity","Private renting new arrivals",1,1,1,0,0.5,0,1,0.8,0.533333333333333,0.9,0.5,0,0,1,55,1,0
4,2,3,3,3,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,1,-1,1,1,1,0,0,0,NA,0,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.0969266468173218,"E12000009 (SW England)",27,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L13.4: Routine operative occupations","No","No","Yes","Not very closely","It is entirely caused by human activity","Hampered aspiration",0.75,0.5625,0.5625,0,0.333333333333333,0,1,0.6,0.333333333333333,0.4,0.5,0,0,1,27,2,0
4,2,3,3,3,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,-1,0.5,1,0.5,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.40704428687468,"E12000001 (NE England)",31,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L12.2: Semi-routine service occupations","Yes","No","Yes","Not very closely","It is mainly caused by natural processes","Industrious hardship",0.75,0.625,0.625,0.25,0,0,0.7,0.4,0.0666666666666667,0.4,0.5,0,0,1,31,1,0
3,2,3,4,4,0,0,0,0,0,-1,1,-1,1,1,0,1,-1,1,1,-1,1,1,1,0,1,0,-1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,3,0,1,1,1,0,0,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.94608910558317,"E12000002 (NW England)",38,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L13.2: Routine production occupations","Yes","Yes","Yes","Fairly closely","It is entirely caused by human activity","Pakistani communities",0.625,0.6875,0.6875,0,-0.166666666666667,0.666666666666667,0.4,0,0.133333333333333,0.7,0.5,0,0,1,38,2,0
3,3,4,3,1,2,0,0,0,1,1,1,-1,0,0,0,-1,1,-1,0,1,0,-1,1,0,0,1,1,0,0.5,0.5,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,0,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.704300844276992,"E12000002 (NW England)",48,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","Yes","No","Yes","Very closely","It is mainly caused by human activity","Ageing industrious workers",0.75,0.625,0.625,0.25,0.166666666666667,0,0.2,0.2,0.133333333333333,0.6,0.333333333333333,0,0,1,48,1,1
4,3,4,3,4,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,0.5,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,3,3,0,2,2,2,2,0,0,2,NA,"No","Yes, and I have already been vaccinated","Telephone interview",0.84876519148368,"E12000002 (NW England)",64,"Female","White British","Religious (practising)","English is main language but not the only one","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Renting hard-pressed workers",0.875,0.75,0.75,0,0.166666666666667,0.666666666666667,0.6,0.6,0.666666666666667,0.6,1,0.333333333333333,0,1,64,2,2
4,3,2,2,2,2,1,0,1,1,1,1,1,0,-1,0,1,1,1,1,1,1,1,1,-1,1,1,1,0.5,0.5,0.5,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,-1,1,1,1,0,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.915935593348865,"E12000002 (NW England)",52,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L9.1: Own account workers (non-professional)","No","No","Yes","Fairly closely","It is mainly caused by human activity","Communal retirement",0.875,0.5,0.5,0.75,0.5,-0.333333333333333,0.8,0.8,0.0666666666666667,0.7,0.5,0,0,1,52,1,0
4,3,3,3,3,1,0,0,0,0,0,-2,2,0,-1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,0,0.5,0.5,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,-2,0,1,1,0,1,1,NA,-2,"Yes, my own suspicions","No, I would not get vaccinated","Online s/cquestionnaire",1.88346625151775,"E12000002 (NW England)",42,"Male","Pakistani","Religious (practising)","English is a second language (at most)","No academic or vocational qualifications","L13.3: Routine technical occupations","No","No","Yes","Not very closely","It is entirely caused by human activity","Social renting young families",0.875,0.625,0.625,0,0,0,0,0.2,0,0.7,0.333333333333333,0.333333333333333,1,0,42,0,2
3,2,4,4,4,0,0,0,0,0,2,1,-1,1,1,-1,1,1,1,1,1,1,0,1,0,1,-1,1,0.5,0.5,0.5,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,3,1,1,1,1,0,1,0,NA,NA,1,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.985267009902224,"E12000002 (NW England)",53,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","Social renting young families",0.625,0.75,0.75,0,0.333333333333333,0.333333333333333,0.7,0.4,0.333333333333333,0.4,0.333333333333333,NA,1,1,53,1,1
4,3,4,3,4,1,0,0,0,0,1,1,-1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,0,0.5,0.5,0.5,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,-2,1,1,1,0,0,0,0,NA,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.384885911549128,"E12000002 (NW England)",38,"Female","White British","Religious (practising)","English is only language","Degree level qualification(s)","L7.2: Intermediate sales and service occupations","Yes","No","Yes","Fairly closely","It is entirely caused by human activity","Industrious hardship",0.875,0.75,0.75,0,0.166666666666667,0.333333333333333,0.7,0.4,0.2,0.6,0.5,0,1,1,38,2,2
4,3,4,3,3,4,1,0,0,1,2,-1,1,1,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,4,-1,2,2,2,2,2,1,2,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.618110298194068,"E12000002 (NW England)",54,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L13.3: Routine technical occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","Constrained young families",0.875,0.875,0.875,0.5,0.333333333333333,0.333333333333333,1,0.8,0.333333333333333,0.8,1,0.833333333333333,0,1,54,1,0
4,3,4,4,3,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,1,1,0,-1,1,1,-1,0,-0.5,0.5,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,-1,-1,-1,0,0,0,NA,0,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.07953809174598,"E12000002 (NW England)",59,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L13.3: Routine technical occupations","Yes","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Deprived blue-collar terraces",0.875,0.6875,0.6875,0,-0.166666666666667,0,0.5,0.2,0,0.4,-0.5,0,1,1,59,1,0
4,4,4,4,4,4,0,1,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,5,5,-2,2,2,2,2,2,0,2,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.66406796860282,"E12000002 (NW England)",45,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L4.3: Lower professional and higher technical occupations - ‘Traditional’ self-employed","Yes","No","Yes","Very closely","It is mainly caused by natural processes","Hard-Pressed European Settlers",1,1,1,0.5,1,1,1,1,0.4,1,1,0.666666666666667,0,1,45,2,0
